Date,Open,High,Low,Close,Adj Close,Volume,Normalized_Close
2022-11-29,49.029999,49.400002,47.560001,47.849998,46.988785,632207.0,0.1711595843612003
2022-11-30,48.889999,49.209999,48.119999,48.700001,47.823486,895836.0,0.2075311244076434
2022-12-01,50.32,51.119999,49.560001,50.200001,49.29649,620237.0,0.2717159685430934
2022-12-02,49.77,51.0,49.310001,50.32,49.41433,419354.0,0.2768507132840334
2022-12-05,50.580002,50.740002,49.700001,49.82,48.923328,519989.0,0.2554557652388836
2022-12-06,49.48,50.759998,48.799999,49.380001,48.491249,642362.0,0.2366282537490474
2022-12-07,48.84,50.860001,48.799999,50.720001,49.807133,669008.0,0.2939667145100497
2022-12-08,50.700001,51.380001,50.32,50.98,50.06245,620320.0,0.3050920447036314
2022-12-09,50.919998,52.82,50.919998,52.080002,51.142654,565969.0,0.3521610159827537
2022-12-12,51.5,52.040001,50.919998,51.740002,50.808773,363877.0,0.3376124513120515
2022-12-13,51.84,54.860001,51.619999,54.0,53.028095,702255.0,0.4343175308963374
2022-12-14,53.619999,54.759998,53.299999,54.619999,53.636936,414147.0,0.4608472236824277
2022-12-15,53.860001,53.860001,51.52,51.619999,50.690929,708626.0,0.3324775354115272
2022-12-16,51.279999,52.34,50.360001,52.34,51.397972,4235197.0,0.3632863033864397
2022-12-19,52.52,52.759998,51.060001,51.639999,50.710571,373561.0,0.3333333333333337
2022-12-20,50.98,51.52,50.459999,50.799999,49.885689,453879.0,0.2973898206174812
2022-12-21,52.84,55.82,52.799999,55.599998,54.599297,789377.0,0.5027812790610253
2022-12-22,55.599998,55.939999,54.599998,55.0,54.010098,543480.0,0.4771074269866375
2022-12-23,54.939999,55.720001,54.32,54.84,53.852978,241517.0,0.4702610436121899
2022-12-27,55.619999,55.619999,54.799999,55.240002,54.245781,179061.0,0.4873770876281018
2022-12-28,55.279999,56.060001,55.240002,55.240002,54.245781,298631.0,0.4873770876281018
2022-12-29,55.240002,56.560001,54.880001,56.560001,55.542023,197930.0,0.5438597076774017
2022-12-30,56.360001,56.900002,55.900002,56.700001,55.679501,163720.0,0.5498502931300437
2023-01-02,56.939999,57.459999,56.119999,56.52,55.502743,178885.0,0.542148069043894
2023-01-03,56.139999,57.860001,56.139999,56.759998,55.738419,422176.0,0.5524175585257736
2023-01-04,57.5,60.0,57.200001,59.560001,58.488026,438898.0,0.6722293959483021
2023-01-05,59.360001,60.939999,59.060001,60.82,59.725349,504289.0,0.7261446222321839
2023-01-06,60.700001,62.0,60.240002,62.0,60.884109,296544.0,0.7766366996187377
2023-01-09,62.139999,63.740002,62.080002,63.099998,61.96431,686377.0,0.8237054997382758
2023-01-10,62.5,62.66,61.220001,62.0,60.884109,358420.0,0.7766366996187377
2023-01-11,63.279999,65.160004,62.720001,63.799999,62.651714,476819.0,0.8536584697913818
2023-01-12,63.740002,64.239998,62.119999,63.060001,61.925034,474108.0,0.821994032264352
2023-01-13,63.240002,63.48,61.900002,62.599998,61.473309,419025.0,0.8023105516931259
2023-01-16,62.84,63.740002,61.860001,63.540001,62.396393,395647.0,0.8425331823876958
2023-01-17,63.119999,64.379997,62.700001,63.84,62.690994,429293.0,0.8553701084248904
2023-01-18,63.939999,63.939999,62.560001,62.900002,61.767914,345826.0,0.8151476916798004
2023-01-19,62.400002,62.68,61.419998,61.540001,60.432392,339515.0,0.756953390207096
2023-01-20,61.759998,62.299999,61.240002,61.639999,60.53059,368715.0,0.7612322942363339
2023-01-23,62.119999,63.099998,61.860001,62.639999,61.512592,363935.0,0.804022190326634
2023-01-24,62.720001,63.02,61.900002,62.279999,61.159069,377596.0,0.7886178277341258
2023-01-25,62.119999,62.34,61.119999,61.220001,60.118149,306282.0,0.7432606234582002
2023-01-26,61.98,62.060001,59.599998,59.700001,58.625507,759748.0,0.6782199814009437
2023-01-27,59.700001,59.700001,59.700001,59.700001,58.625507,0.0,0.6782199814009437
2023-01-30,60.52,62.360001,59.5,62.200001,61.080513,499478.0,0.7851947216266939
2023-01-31,61.860001,62.419998,61.279999,62.360001,61.237633,524825.0,0.792041105001142
2023-02-01,62.419998,62.639999,61.380001,61.779999,60.668068,251147.0,0.7672228796889755
2023-02-02,62.400002,66.660004,62.380001,66.400002,65.204918,704023.0,0.9649123279958502
2023-02-03,65.760002,67.339996,65.279999,67.220001,66.010162,535332.0,1.0000000000000002
2023-02-06,66.260002,66.720001,64.580002,64.839996,63.672993,407836.0,0.8981598333556058
2023-02-07,65.080002,65.419998,63.720001,63.759998,62.612431,418810.0,0.8519468311578742
2023-02-08,64.480003,65.220001,63.360001,63.360001,62.219635,464190.0,0.8348310010914421
2023-02-09,63.759998,64.279999,63.419998,63.66,62.514233,293581.0,0.8476679271286358
2023-02-10,61.799999,62.759998,60.02,60.740002,59.64679,498910.0,0.722721516124752
2023-02-13,60.939999,61.619999,60.700001,61.459999,60.353828,249135.0,0.7535301129400798
2023-02-14,61.639999,62.0,60.459999,61.0,59.902107,334931.0,0.733846803528438
2023-02-15,61.200001,62.040001,60.82,61.939999,60.825188,247406.0,0.774069263063424
2023-02-16,62.5,64.099998,62.040001,62.759998,61.630428,264718.0,0.809156935067574
2023-02-17,61.84,62.259998,61.240002,61.32,60.216351,331089.0,0.7475395702773338
2023-02-20,61.599998,62.02,61.259998,61.459999,60.353828,150068.0,0.7535301129400798
2023-02-21,61.34,61.459999,59.599998,59.740002,58.664787,236656.0,0.6799316200344518
2023-02-22,59.52,60.380001,58.700001,60.200001,59.116508,284508.0,0.699614929446094
2023-02-23,60.240002,61.299999,59.98,60.0,58.920105,350296.0,0.6910569074381379
2023-02-24,60.799999,61.32,59.48,60.200001,59.116508,514791.0,0.699614929446094
2023-02-27,60.98,62.060001,60.82,61.259998,60.157429,285094.0,0.744972090932124
2023-02-28,59.740002,60.68,59.400002,60.400002,59.312908,564351.0,0.7081729514540502
2023-03-01,58.98,61.240002,56.240002,56.299999,55.286701,1112282.0,0.5327342491141318
2023-03-02,55.52,56.799999,54.720001,56.380001,55.365261,667823.0,0.536157526381148
2023-03-03,56.799999,57.759998,56.66,56.759998,55.738419,722583.0,0.5524175585257736
2023-03-06,57.0,57.060001,54.799999,55.580002,54.579662,604910.0,0.501925652298804
2023-03-07,54.700001,55.380001,53.82,54.0,53.028095,548110.0,0.4343175308963374
2023-03-08,53.66,53.959999,52.82,53.66,52.694214,419850.0,0.4197689662256356
2023-03-09,53.700001,53.720001,52.32,53.639999,52.674576,476438.0,0.4189131255139335
2023-03-10,52.540001,53.139999,52.16,52.919998,51.967533,442059.0,0.3881043575390215
2023-03-13,53.18,53.419998,51.799999,52.580002,51.633656,507319.0,0.3735559640279036
2023-03-14,52.439999,53.0,51.560001,52.380001,51.437256,424992.0,0.3649979420199478
2023-03-15,52.200001,52.259998,50.299999,50.82,49.905331,576919.0,0.2982456613291837
2023-03-16,51.799999,52.259998,50.459999,52.119999,51.181931,470420.0,0.3538724834566775
2023-03-17,52.400002,52.560001,50.380001,50.779999,49.866051,509943.0,0.2965340226956752
2023-03-20,50.380001,52.52,49.810001,52.02,51.083733,315645.0,0.3495935366375435
2023-03-21,52.439999,54.200001,52.419998,53.860001,52.890617,547845.0,0.4283269882335914
2023-03-22,53.880001,54.119999,53.400002,53.619999,52.654934,377829.0,0.4180573275921275
2023-03-23,53.299999,53.799999,52.759998,53.779999,52.812054,228169.0,0.4249037109665752
2023-03-24,53.66,53.82,52.240002,52.419998,51.476532,525418.0,0.3667094094938712
2023-03-27,53.220001,53.400002,52.439999,52.52,51.574734,279351.0,0.3709884846826938
2023-03-28,53.0,53.560001,52.419998,52.82,51.869335,287331.0,0.3838254535097836
2023-03-29,53.32,54.900002,53.279999,54.5,53.519096,341805.0,0.4557124789414877
2023-03-30,54.98,56.040001,54.98,55.82,54.815338,416486.0,0.5121951417806836
2023-03-31,55.919998,56.880001,55.860001,56.860001,55.83662,438031.0,0.5566966765044918
2023-04-03,56.599998,56.759998,55.459999,55.459999,54.461819,464785.0,0.4967907363982797
2023-04-04,55.720001,55.959999,54.900002,55.119999,54.127937,321399.0,0.4822421717275775
2023-04-05,55.139999,55.18,54.0,54.240002,53.263779,360243.0,0.4445871915378017
2023-04-06,54.119999,54.48,53.02,53.68,52.713856,313146.0,0.4206247641474416
2023-04-11,54.119999,54.48,53.02,53.68,52.713856,313146.0,0.4206247641474416
2023-04-12,55.380001,55.560001,54.0,54.0,53.028095,365934.0,0.4343175308963374
2023-04-13,54.619999,55.16,54.48,54.860001,53.87262,259488.0,0.4711168843238915
2023-04-14,55.200001,57.48,55.119999,56.700001,55.679501,409884.0,0.5498502931300437
2023-04-17,56.779999,57.0,55.439999,55.439999,54.442177,223881.0,0.4959349384764737
2023-04-18,55.700001,56.52,55.360001,55.779999,54.776058,314686.0,0.5104835031471755
2023-04-19,55.48,55.900002,55.16,55.740002,54.736782,207591.0,0.5087720356732517
2023-04-20,55.52,55.599998,54.740002,55.459999,54.461819,231763.0,0.4967907363982797
2023-04-21,55.220001,56.580002,55.16,56.360001,55.345619,422032.0,0.5353017284593415
2023-04-24,56.200001,57.459999,56.099998,56.599998,55.581299,344778.0,0.5455711751513255
2023-04-25,56.439999,57.34,56.16,57.099998,56.0723,605054.0,0.5669661231964753
2023-04-26,55.799999,56.459999,54.619999,55.619999,54.618938,686707.0,0.5036371197727274
2023-04-27,55.34,55.360001,51.48,52.0,51.064095,1092966.0,0.3487377387157375
2023-04-28,52.02,52.959999,51.720001,52.959999,52.006813,531824.0,0.3898159961725296
2023-05-02,53.119999,53.759998,51.700001,51.779999,50.848049,387213.0,0.3393239187859753
2023-05-03,52.099998,52.459999,51.5,51.5,50.573093,252937.0,0.3273427906705877
2023-05-04,51.459999,51.580002,50.540001,51.200001,50.278492,0.0,0.3145058646333936
2023-05-05,51.700001,52.580002,51.360001,51.860001,50.926613,394114.0,0.3427471960529915
2023-05-08,51.939999,52.580002,51.68,52.580002,51.633656,268560.0,0.3735559640279036
2023-05-09,52.639999,52.799999,50.68,50.84,49.924973,455811.0,0.2991014592509897
2023-05-10,50.919998,51.259998,50.200001,50.66,49.748211,257902.0,0.2913992779547352
2023-05-11,50.799999,52.080002,50.799999,51.16,50.239212,337027.0,0.3127942259998855
2023-05-12,51.68,52.040001,51.360001,51.720001,50.789135,441658.0,0.3367566106003499
2023-05-15,51.900002,52.0,50.740002,51.279999,50.357052,216381.0,0.3179289707408255
2023-05-16,51.32,51.360001,49.950001,50.139999,49.237568,275958.0,0.2691484891978837
2023-05-17,49.73,49.75,48.98,49.349998,48.461788,377593.0,0.2353444284966503
2023-05-18,49.799999,49.93,48.880001,49.470001,48.579628,225947.0,0.2404793443971746
2023-05-19,49.709999,50.299999,46.220001,46.709999,45.869301,1058515.0,0.1223791456081544
2023-05-22,46.540001,48.200001,46.43,47.439999,46.586163,505062.0,0.1536157697540734
2023-05-23,46.540001,48.200001,46.43,47.439999,46.586163,505062.0,0.1536157697540734
2023-05-24,46.830002,46.830002,45.080002,45.560001,44.740002,690332.0,0.0731708506841013
2023-05-25,45.0,45.09,44.169998,44.360001,44.360001,491213.0,0.0218229753757412
2023-05-26,44.360001,45.200001,43.810001,45.029999,45.029999,415896.0,0.0504921201764501
2023-05-29,45.5,45.68,44.540001,44.689999,44.689999,192266.0,0.0359435555057481
2023-05-30,44.900002,46.049999,44.849998,45.419998,45.419998,463465.0,0.067180136861771
2023-05-31,45.189999,45.189999,44.459999,44.52,44.52,872330.0,0.0286693159602933
2023-06-01,45.189999,45.189999,44.459999,44.52,44.52,872330.0,0.0286693159602933
2023-06-02,45.279999,47.240002,45.220001,47.209999,47.209999,735782.0,0.1437740936533045
2023-06-05,47.130001,47.259998,46.610001,46.610001,46.610001,303225.0,0.1181002415789163
2023-06-06,46.259998,47.119999,46.110001,46.939999,46.939999,330655.0,0.1322208217089231
2023-06-07,47.060001,48.810001,47.049999,48.009998,48.009998,687784.0,0.1780059677356484
2023-06-08,47.57,48.119999,47.16,47.779999,47.779999,444166.0,0.1681643344247751
2023-06-09,48.060001,49.34,47.900002,49.25,49.25,577949.0,0.2310655244674124
2023-06-12,48.060001,49.34,47.900002,49.25,49.25,577949.0,0.2310655244674124
2023-06-13,51.02,51.380001,50.34,51.32,51.32,525532.0,0.3196406093743336
2023-06-14,51.099998,51.98,50.959999,51.700001,51.700001,558204.0,0.3359008126785434
2023-06-15,51.84,52.5,50.119999,50.599998,50.599998,504653.0,0.2888317986095254
2023-06-16,50.959999,51.400002,50.299999,50.619999,50.619999,976042.0,0.2896876393212275
2023-06-19,50.34,50.34,49.380001,49.380001,49.380001,354173.0,0.2366282537490474
